policy_id,product_type,region,sum_insured,annual_premium,start_date,end_date,earned_premium,status
POL-46294,Motor,South,1182157.88,1401.49,2023-01-18,2024-01-18,1336.22,Lapsed
POL-46295,Property,West,12171801.54,1519.13,2023-01-01,2024-01-01,1519.13,Lapsed
POL-46296,Motor,North,369106.01,548.38,2023-05-28,2024-05-27,327.52,Active
POL-46297,Property,South,17916207.37,2127.99,2023-05-19,2024-05-18,1323.43,Active
POL-46298,Property,Central,11741137.51,867.07,2023-05-10,2024-05-09,560.63,Active
POL-46299,Motor,Central,872538.29,2294.24,2022-04-25,2023-04-25,722.84,Active
POL-46300,Motor,West,1062188.05,872.55,2023-04-13,2024-04-12,628.71,Active
POL-46301,Motor,East,1247807.34,750.13,2023-06-15,2024-06-14,411.03,Active
POL-46302,Property,West,18386161.8,2053.83,2022-04-05,2023-04-05,534.56,Active
POL-46303,Motor,South,1431701.44,1520.78,2023-02-22,2024-02-22,1304.12,Lapsed
POL-46304,Motor,North,1472641.74,1193.71,2022-09-10,2023-09-10,827.42,Active
POL-46305,Motor,East,499698.07,1450.27,2022-12-08,2023-12-08,1358.88,Active
POL-46306,Motor,West,590108.08,1270.94,2022-09-02,2023-09-02,853.1,Active
POL-46307,Motor,East,743220.36,1393.15,2022-05-15,2023-05-15,515.28,Active
POL-46308,Liability,East,798074.92,774.67,2022-10-23,2023-10-23,628.22,Active
POL-46309,Liability,Central,3538289.42,2605.78,2022-04-16,2023-04-16,756.75,Active
POL-46310,Motor,North,1417988.73,3321.36,2022-07-21,2023-07-21,1838.12,Active
POL-46311,Liability,South,2090750.65,2060.2,2022-02-12,2023-02-12,242.71,Active
POL-46312,Property,North,3656962.61,2280.39,2022-10-13,2023-10-13,1786.83,Cancelled
POL-46313,Motor,South,383817.42,1587.02,2022-10-30,2023-10-30,1317.45,Active
POL-46314,Motor,South,1332794.61,2110.79,2023-02-08,2024-02-08,1891.04,Active
POL-46315,Motor,North,1403254.24,2688.15,2022-05-12,2023-05-12,972.15,Lapsed
POL-46316,Property,North,3945042.67,3751.99,2022-01-24,2023-01-24,246.71,Active
POL-46317,Liability,West,1133525.39,1485.29,2023-04-18,2024-04-17,1049.87,Active
POL-46318,Property,South,14849534.03,1204.1,2022-02-23,2023-02-23,178.14,Active
POL-46319,Property,Central,1754615.66,2029.48,2023-03-02,2024-03-01,1695.87,Active
POL-46320,Property,Central,18579080.71,2965.9,2023-01-14,2024-01-14,2860.27,Active
POL-46321,Motor,Central,1446917.57,1861.17,2022-03-21,2023-03-21,407.93,Active
POL-46322,Motor,West,435764.16,2667.54,2023-02-25,2024-02-25,2265.58,Active
POL-46323,Motor,East,643386.09,554.39,2022-10-22,2023-10-22,448.07,Active
POL-46324,Property,West,4836201.07,2802.26,2023-03-31,2024-03-30,2118.97,Lapsed
POL-46325,Property,North,9163493.06,2515.56,2023-01-05,2024-01-05,2488.0,Active
POL-46326,Motor,North,1496662.11,1272.25,2022-10-08,2023-10-08,979.46,Active
POL-46327,Motor,North,828558.61,1965.02,2022-05-14,2023-05-14,721.41,Active
POL-46328,Motor,West,690863.34,1087.18,2022-01-01,2023-01-01,2.98,Active
POL-46329,Property,North,3713161.44,1649.75,2022-05-16,2023-05-16,614.7,Active
POL-46330,Motor,Central,743245.88,2024.5,2023-05-26,2024-05-25,1220.24,Active
POL-46331,Motor,West,463843.16,429.73,2023-03-27,2024-03-26,329.65,Active
POL-46332,Liability,Central,849615.91,1058.73,2022-11-17,2023-11-17,931.1,Active
POL-46333,Liability,West,1461230.62,1841.42,2022-01-08,2023-01-08,40.36,Active
POL-46334,Motor,North,1270277.42,5752.82,2022-03-11,2023-03-11,1103.28,Lapsed
POL-46335,Property,East,14771089.58,2057.85,2022-05-12,2023-05-12,744.21,Active
POL-46336,Motor,North,1070086.1,5094.85,2022-09-27,2023-09-27,3768.79,Active
POL-46337,Property,North,11627575.07,1231.97,2022-07-22,2023-07-22,685.18,Active
POL-46338,Motor,East,652649.84,886.84,2022-01-09,2023-01-09,21.87,Active
POL-46339,Motor,South,886951.93,887.81,2023-04-05,2024-04-04,659.17,Active
POL-46340,Property,East,8855784.28,1161.27,2023-05-28,2024-05-27,693.58,Lapsed
POL-46341,Motor,East,1256461.98,2388.29,2023-02-16,2024-02-16,2087.3,Active
POL-46342,Property,North,13999208.03,745.0,2023-06-05,2024-06-04,428.63,Active
POL-46343,Motor,North,472274.04,1440.37,2022-05-31,2023-05-31,595.88,Active
POL-46344,Motor,Central,1273300.15,1459.99,2022-10-12,2023-10-12,1139.99,Active
POL-46345,Liability,South,2885711.46,1727.22,2022-12-23,2023-12-23,1689.36,Active
POL-46346,Motor,North,375016.04,2235.31,2022-12-28,2023-12-28,2216.93,Active
POL-46347,Motor,South,906398.81,1511.23,2022-09-16,2023-09-16,1072.35,Active
POL-46348,Motor,West,239591.37,1587.02,2022-09-10,2023-09-10,1100.05,Cancelled
POL-46349,Motor,East,742101.31,2293.78,2022-04-10,2023-04-10,628.43,Active
POL-46350,Property,South,9426746.0,2448.84,2023-02-17,2024-02-17,2133.51,Active
POL-46351,Motor,South,358932.27,218.62,2022-06-19,2023-06-19,101.82,Active
POL-46352,Liability,West,3734998.77,1018.17,2022-01-08,2023-01-08,22.32,Active
POL-46353,Motor,South,1356830.29,771.26,2022-06-28,2023-06-28,378.23,Lapsed
POL-46354,Motor,West,279042.3,1443.78,2022-04-11,2023-04-11,399.51,Active
POL-46355,Motor,South,1439921.56,3308.14,2022-10-10,2023-10-10,2564.94,Active
POL-46356,Motor,South,1061829.18,2831.05,2023-04-10,2024-04-09,2063.18,Active
POL-46357,Motor,Central,495456.18,1036.04,2023-04-15,2024-04-14,740.84,Active
POL-46358,Motor,East,882671.35,2944.55,2022-06-06,2023-06-06,1266.56,Active
POL-46359,Motor,South,559213.01,2082.13,2022-02-05,2023-02-05,205.36,Active
POL-46360,Property,North,18324341.2,1585.07,2022-02-28,2023-02-28,256.22,Active
POL-46361,Liability,West,4647081.75,2890.54,2022-05-25,2023-05-25,1148.3,Active
POL-46362,Motor,South,398367.14,2347.89,2022-10-12,2023-10-12,1833.29,Active
POL-46363,Motor,South,1145076.26,1699.77,2022-02-16,2023-02-16,218.87,Active
POL-46364,Property,West,10140789.1,3755.81,2023-05-18,2024-05-17,2346.1,Cancelled
POL-46365,Motor,East,1054969.8,2317.25,2022-09-03,2023-09-03,1561.77,Active
POL-46366,Motor,North,1446011.58,3105.25,2022-08-05,2023-08-05,1846.13,Active
POL-46367,Liability,West,4960220.52,3455.54,2022-08-30,2023-08-30,2291.07,Active
POL-46368,Motor,West,739639.14,772.24,2023-05-02,2024-05-01,516.24,Active
POL-46369,Motor,West,1104395.36,1303.11,2022-11-12,2023-11-12,1128.17,Active
POL-46370,Motor,West,973770.53,607.65,2023-06-16,2024-06-15,331.29,Active
POL-46371,Motor,South,688424.32,2337.19,2022-03-18,2023-03-18,493.05,Active
POL-46372,Liability,South,830246.86,1036.72,2022-05-04,2023-05-04,352.2,Lapsed
POL-46373,Motor,Central,947297.25,1228.27,2023-05-06,2024-05-05,807.63,Active
POL-46374,Motor,Central,1260982.03,2265.48,2022-08-20,2023-08-20,1439.97,Active
POL-46375,Motor,Central,310456.39,1680.84,2022-01-06,2023-01-06,27.63,Active
POL-46376,Property,Central,16312074.94,1801.14,2022-03-08,2023-03-08,330.62,Active
POL-46377,Motor,Central,293018.52,2524.07,2022-12-13,2023-12-13,2399.6,Active
POL-46378,Motor,East,1435120.41,822.59,2022-07-24,2023-07-24,462.0,Active
POL-46379,Motor,South,737600.51,4293.49,2022-02-14,2023-02-14,529.33,Active
POL-46380,Motor,Central,320324.92,1190.14,2022-02-02,2023-02-02,107.6,Active
POL-46381,Liability,West,1783258.39,1845.0,2022-02-18,2023-02-18,247.68,Active
POL-46382,Motor,North,799157.13,2458.64,2022-07-07,2023-07-07,1266.37,Active
POL-46383,Motor,North,1323482.54,1398.08,2023-05-18,2024-05-17,873.32,Cancelled
POL-46384,Liability,West,1958204.56,5594.15,2023-02-01,2024-02-01,5119.03,Active
POL-46385,Liability,West,3079584.58,1508.33,2023-03-03,2024-03-02,1256.25,Active
POL-46386,Motor,North,1475006.22,1062.49,2022-01-30,2023-01-30,87.33,Active
POL-46387,Motor,East,387988.98,989.2,2023-02-12,2024-02-12,875.38,Active
POL-46388,Liability,East,2055820.15,2407.66,2022-01-13,2023-01-13,85.75,Active
POL-46389,Motor,South,1123748.4,5942.92,2023-04-20,2024-04-19,4168.19,Active
POL-46390,Motor,East,250383.01,3135.17,2022-02-20,2023-02-20,438.06,Active
POL-46391,Motor,North,970705.5,1872.75,2022-08-03,2023-08-03,1103.13,Active
POL-46392,Property,South,9670888.67,2837.42,2022-03-22,2023-03-22,629.67,Active
POL-46393,Motor,North,570184.82,2064.69,2023-06-02,2024-06-01,1204.87,Active
POL-46394,Motor,West,1457381.72,863.02,2022-09-01,2023-09-01,576.92,Active
POL-46395,Property,East,17485907.42,1426.94,2022-03-24,2023-03-24,324.48,Active
POL-46396,Property,North,16239623.69,1567.02,2022-06-06,2023-06-06,674.03,Active
POL-46397,Motor,Central,910376.14,2957.57,2022-09-20,2023-09-20,2131.07,Cancelled
POL-46398,Motor,South,1456195.42,2400.84,2023-06-19,2024-06-18,1289.22,Active
POL-46399,Property,South,19354604.41,1284.27,2022-03-17,2023-03-17,267.41,Active
POL-46400,Motor,East,1050545.83,2733.82,2022-04-17,2023-04-17,801.42,Active
POL-46401,Property,West,10937329.54,1898.6,2022-02-07,2023-02-07,197.66,Active
POL-46402,Motor,Central,490994.6,664.78,2022-09-29,2023-09-29,495.4,Active
POL-46403,Property,Central,19565145.43,2661.1,2023-06-16,2024-06-15,1450.85,Active
POL-46404,Motor,West,1314283.48,1436.75,2022-05-13,2023-05-13,523.53,Active
POL-46405,Motor,West,463285.77,3577.49,2023-04-28,2024-04-27,2430.73,Active
POL-46406,Motor,South,1438101.89,2480.66,2022-01-10,2023-01-10,67.96,Active
POL-46407,Motor,South,1288216.93,3132.15,2023-03-05,2024-03-04,2591.54,Active
POL-46408,Motor,South,974482.83,1098.56,2022-07-19,2023-07-19,601.95,Active
POL-46409,Motor,South,622868.21,2279.98,2022-12-15,2023-12-15,2180.04,Active
POL-46410,Property,East,5917975.84,1306.6,2022-04-15,2023-04-15,375.87,Active
POL-46411,Property,East,6971598.42,579.84,2022-08-28,2023-08-28,381.26,Active
POL-46412,Motor,South,1035505.95,1067.71,2022-01-21,2023-01-21,61.43,Active
POL-46413,Property,West,7263824.86,3980.66,2023-02-19,2024-02-19,3446.27,Active
POL-46414,Motor,Central,505532.8,6589.22,2022-03-31,2023-03-31,1624.74,Active
POL-46415,Property,East,4108245.61,2022.12,2023-03-14,2024-03-13,1623.23,Active
POL-46416,Motor,South,271674.35,1349.46,2022-07-18,2023-07-18,735.74,Active
POL-46417,Motor,West,632585.96,4492.66,2023-06-04,2024-06-03,2597.13,Active
POL-46418,Property,North,11822124.75,1910.07,2023-06-26,2024-06-25,989.05,Active
POL-46419,Liability,East,4748109.74,2735.04,2022-09-15,2023-09-15,1933.26,Lapsed
POL-46420,Motor,South,1122302.7,1691.4,2023-04-06,2024-04-05,1251.18,Active
POL-46421,Property,North,13909501.89,3463.34,2022-03-02,2023-03-02,578.81,Lapsed
POL-46422,Motor,East,947354.12,2596.37,2023-02-03,2024-02-03,2361.63,Active
POL-46423,Motor,North,557322.6,1196.53,2023-01-12,2024-01-12,1160.47,Lapsed
POL-46424,Motor,East,374679.51,2925.34,2023-04-25,2024-04-24,2011.67,Active
POL-46425,Motor,Central,767199.15,1738.42,2023-02-05,2024-02-05,1571.73,Active
POL-46426,Motor,West,692288.35,1267.5,2023-03-14,2024-03-13,1017.47,Active
POL-46427,Property,West,12076417.39,2628.56,2022-07-19,2023-07-19,1440.3,Lapsed
POL-46428,Motor,North,454631.13,3966.59,2022-09-24,2023-09-24,2901.59,Lapsed
POL-46429,Motor,North,1338667.73,2232.51,2023-04-02,2024-04-01,1675.91,Active
POL-46430,Motor,Central,416773.86,1391.75,2022-09-13,2023-09-13,976.13,Active
POL-46431,Motor,West,1353055.44,1824.84,2023-04-03,2024-04-02,1364.88,Lapsed
POL-46432,Motor,North,497572.76,1521.01,2022-10-13,2023-10-13,1191.8,Lapsed
POL-46433,Motor,East,1218119.82,983.49,2022-04-20,2023-04-20,296.39,Active
POL-46434,Motor,Central,1454575.1,1336.85,2022-01-16,2023-01-16,58.6,Active
POL-46435,Property,West,1613657.49,1028.98,2022-04-20,2023-04-20,310.1,Active
POL-46436,Property,East,3187982.6,1311.73,2022-07-21,2023-07-21,725.94,Active
POL-46437,Motor,East,227782.44,7254.77,2022-11-03,2023-11-03,6101.96,Active
POL-46438,Motor,East,871048.99,4473.25,2022-07-23,2023-07-23,2500.12,Active
POL-46439,Motor,North,542308.53,1978.12,2023-06-15,2024-06-14,1083.9,Active
POL-46440,Motor,West,1273676.95,3110.28,2022-02-20,2023-02-20,434.59,Active
POL-46441,Motor,East,665572.7,3938.31,2022-05-23,2023-05-23,1542.95,Active
POL-46442,Motor,North,1182670.03,3758.1,2022-10-27,2023-10-27,3088.85,Lapsed
POL-46443,Motor,North,1064859.26,2377.71,2023-05-15,2024-05-14,1504.8,Active
POL-46444,Motor,West,445176.46,1182.68,2023-05-20,2024-05-19,732.29,Active
POL-46445,Motor,East,314591.25,1051.17,2022-01-23,2023-01-23,66.24,Active
POL-46446,Liability,West,4611405.9,2961.44,2022-11-05,2023-11-05,2507.08,Active
POL-46447,Liability,North,1557550.08,1984.42,2023-01-25,2024-01-25,1853.94,Active
POL-46448,Liability,North,4907552.92,2752.4,2022-06-26,2023-06-26,1334.73,Active
POL-46449,Property,Central,1145140.71,1401.54,2023-01-10,2024-01-10,1366.98,Active
POL-46450,Liability,North,2971945.3,6342.5,2022-05-24,2023-05-24,2502.25,Active
POL-46451,Motor,North,629769.58,1125.97,2022-02-02,2023-02-02,101.8,Active
POL-46452,Motor,Central,1074891.16,3111.32,2022-10-31,2023-10-31,2591.35,Active
POL-46453,Property,North,18955935.2,1398.26,2022-03-10,2023-03-10,264.33,Active
POL-46454,Motor,East,948772.33,1013.41,2023-03-14,2024-03-13,813.5,Active
POL-46455,Motor,Central,1490570.12,1371.01,2022-03-28,2023-03-28,326.79,Active
POL-46456,Property,South,12163623.16,3530.08,2022-01-30,2023-01-30,290.14,Active
POL-46457,Liability,East,1270766.87,1147.43,2022-12-27,2023-12-27,1134.86,Active
POL-46458,Motor,Central,237119.97,1470.68,2022-12-14,2023-12-14,1402.19,Active
POL-46459,Motor,South,618621.36,3503.7,2022-07-24,2023-07-24,1967.83,Active
POL-46460,Motor,West,1357679.51,604.02,2023-03-22,2024-03-21,471.63,Active
POL-46461,Motor,West,1249031.3,736.29,2022-06-15,2023-06-15,334.86,Active
POL-46462,Property,West,7888374.87,2265.45,2022-08-08,2023-08-08,1365.48,Active
POL-46463,Motor,South,948491.91,2804.73,2022-07-18,2023-07-18,1529.15,Active
POL-46464,Motor,West,1258655.17,3084.26,2023-06-10,2024-06-09,1732.26,Active
POL-46465,Liability,East,1209799.83,910.58,2022-05-21,2023-05-21,351.76,Active
POL-46466,Motor,Central,332623.32,907.18,2023-03-18,2024-03-17,718.28,Active
POL-46467,Property,South,11124878.29,1754.04,2022-05-03,2023-05-03,591.09,Active
POL-46468,Property,North,17569595.32,810.7,2022-04-23,2023-04-23,250.98,Active
POL-46469,Property,South,8124083.55,1693.08,2023-06-13,2024-06-12,936.99,Active
POL-46470,Liability,West,2472903.1,2960.96,2022-07-31,2023-07-31,1719.79,Active
POL-46471,Liability,East,3638818.69,1765.93,2023-05-05,2024-05-04,1166.0,Cancelled
POL-46472,Motor,East,1362353.82,1811.83,2023-06-25,2024-06-24,943.14,Lapsed
POL-46473,Motor,North,429646.23,1769.87,2023-06-04,2024-06-03,1023.13,Lapsed
POL-46474,Liability,North,539440.08,4101.57,2022-02-06,2023-02-06,415.78,Active
POL-46475,Property,North,16926968.23,3715.16,2023-01-05,2024-01-05,3674.44,Active
POL-46476,Motor,East,425113.31,2480.58,2022-09-30,2023-09-30,1855.34,Active
POL-46477,Liability,East,2353051.25,1194.52,2023-04-22,2024-04-21,831.26,Cancelled
POL-46478,Property,Central,1624292.17,3320.02,2023-06-22,2024-06-21,1755.52,Lapsed
POL-46479,Motor,South,1356779.18,2196.89,2022-02-26,2023-02-26,343.08,Cancelled
POL-46480,Motor,North,1018757.7,2383.82,2022-08-04,2023-08-04,1410.7,Active
POL-46481,Liability,East,3621326.28,1257.88,2022-04-21,2023-04-21,382.53,Lapsed
POL-46482,Property,East,16340584.17,1819.07,2022-02-04,2023-02-04,174.43,Active
POL-46483,Liability,East,1087353.57,2465.08,2022-02-07,2023-02-07,256.64,Active
POL-46484,Property,Central,18124782.22,1624.94,2022-09-14,2023-09-14,1144.14,Active
POL-46485,Motor,East,981736.58,1212.54,2022-09-25,2023-09-25,890.31,Active
POL-46486,Motor,North,575850.04,1237.9,2022-07-16,2023-07-16,668.13,Lapsed
POL-46487,Motor,Central,654620.82,2182.45,2023-02-04,2024-02-04,1979.16,Active
POL-46488,Motor,South,713602.65,4654.95,2023-05-05,2024-05-04,3073.54,Active
POL-46489,Property,North,7796300.38,1032.32,2023-02-27,2024-02-27,871.11,Lapsed
POL-46490,Motor,South,1288061.18,568.14,2022-05-26,2023-05-26,227.26,Active
POL-46491,Motor,East,272648.44,2913.9,2022-07-12,2023-07-12,1540.78,Active
POL-46492,Liability,Central,3673826.94,1508.17,2023-02-24,2024-02-24,1285.05,Active
POL-46493,Property,North,5252685.3,1461.4,2022-06-08,2023-06-08,636.61,Active
POL-46494,Motor,Central,1045316.3,608.73,2022-02-02,2023-02-02,55.04,Active
POL-46495,Motor,North,254226.87,1027.58,2023-03-06,2024-03-05,847.4,Cancelled
POL-46496,Motor,West,1189492.83,1945.07,2022-01-19,2023-01-19,101.25,Active
POL-46497,Motor,North,490598.78,5806.31,2022-05-03,2023-05-03,1956.65,Active
POL-46498,Liability,South,743762.19,671.98,2022-08-11,2023-08-11,410.55,Active
POL-46499,Motor,Central,1390485.62,822.11,2022-07-29,2023-07-29,472.99,Active
POL-46500,Motor,East,876419.8,2288.55,2023-01-02,2024-01-02,2282.28,Lapsed
POL-46501,Property,Central,13861751.19,1052.83,2022-01-14,2023-01-14,40.38,Cancelled
POL-46502,Motor,South,1310991.28,1737.13,2022-11-27,2023-11-27,1575.32,Lapsed
POL-46503,Property,East,14817717.03,542.29,2023-02-26,2024-02-26,459.09,Active
POL-46504,Motor,North,985583.36,3423.85,2023-04-10,2024-04-09,2495.19,Active
POL-46505,Motor,Central,1362212.92,679.35,2022-01-18,2023-01-18,33.5,Active
POL-46506,Motor,East,253619.94,2159.52,2022-02-03,2023-02-03,201.16,Active
POL-46507,Motor,East,753652.01,1244.1,2023-03-17,2024-03-16,988.46,Active
POL-46508,Motor,South,1097189.46,1426.18,2022-05-30,2023-05-30,586.1,Active
POL-46509,Motor,North,366343.32,1236.57,2023-05-20,2024-05-19,765.66,Active
POL-46510,Property,East,1596670.17,1431.54,2022-07-10,2023-07-10,749.11,Active
POL-46511,Motor,North,902663.76,1660.68,2022-10-09,2023-10-09,1283.05,Active
POL-46512,Motor,North,956480.86,1090.85,2022-09-03,2023-09-03,735.2,Active
POL-46513,Motor,West,948441.8,1489.33,2022-04-09,2023-04-09,403.96,Active
POL-46514,Motor,West,854261.87,4648.84,2022-03-15,2023-03-15,942.5,Active
POL-46515,Motor,North,1183212.07,1026.22,2023-04-20,2024-04-19,719.76,Active
POL-46516,Motor,West,1220949.69,3786.51,2023-02-07,2024-02-07,3402.68,Active
POL-46517,Motor,Central,1392721.23,1599.96,2022-10-10,2023-10-10,1240.52,Active
POL-46518,Liability,Central,3086462.62,4196.83,2022-06-27,2023-06-27,2046.67,Active
POL-46519,Motor,North,773017.28,1016.24,2022-03-10,2023-03-10,192.11,Active
POL-46520,Property,West,12124082.6,6445.59,2022-08-08,2023-08-08,3885.02,Lapsed
POL-46521,Property,West,17927138.2,1213.06,2022-06-27,2023-06-27,591.57,Active
POL-46522,Motor,West,314764.47,1664.09,2022-03-04,2023-03-04,287.23,Active
POL-46523,Motor,North,1282334.21,2460.31,2022-02-15,2023-02-15,310.07,Cancelled
POL-46524,Motor,East,282345.46,1659.53,2022-10-20,2023-10-20,1332.17,Active
POL-46525,Motor,North,659744.84,1186.78,2022-01-31,2023-01-31,100.79,Active
POL-46526,Motor,Central,1318535.19,3844.85,2023-03-15,2024-03-14,3075.88,Active
POL-46527,Motor,South,1317570.31,2816.24,2022-12-19,2023-12-19,2723.66,Cancelled
POL-46528,Motor,Central,1461938.09,2323.13,2023-04-14,2024-04-13,1667.56,Active
POL-46529,Motor,West,392208.14,2515.95,2022-05-22,2023-05-22,978.81,Active
POL-46530,Motor,North,349657.97,7536.73,2022-12-31,2023-12-31,7536.73,Active
POL-46531,Motor,East,727996.31,3783.82,2022-04-17,2023-04-17,1109.23,Lapsed
POL-46532,Motor,East,452366.63,1579.21,2023-05-04,2024-05-03,1047.04,Active
POL-46533,Property,North,1664679.24,1197.91,2023-05-31,2024-05-30,705.62,Active
POL-46534,Motor,East,1063262.83,2558.95,2022-06-18,2023-06-18,1184.83,Active
POL-46535,Property,South,13047207.68,768.54,2023-04-26,2024-04-25,526.4,Active
POL-46536,Property,North,17780259.99,3221.27,2023-02-25,2024-02-25,2735.87,Active
POL-46537,Motor,West,1192919.93,982.73,2023-06-07,2024-06-06,560.02,Active
POL-46538,Motor,East,536603.55,1349.43,2023-03-28,2024-03-27,1031.48,Active
POL-46539,Motor,West,1408409.39,1835.6,2022-10-02,2023-10-02,1382.98,Active
POL-46540,Motor,Central,1458560.5,1276.91,2023-05-08,2024-05-07,832.62,Active
POL-46541,Motor,North,515918.3,2096.57,2023-06-27,2024-06-26,1079.88,Active
POL-46542,Motor,West,1137226.74,1931.47,2022-08-19,2023-08-19,1222.39,Active
POL-46543,Property,South,19240233.56,747.62,2022-12-29,2023-12-29,743.52,Active
POL-46544,Motor,East,463826.63,693.46,2022-08-29,2023-08-29,457.87,Active
POL-46545,Liability,North,3664460.45,856.89,2023-06-19,2024-06-18,460.14,Active
POL-46546,Liability,South,3847848.43,855.58,2023-02-14,2024-02-14,752.44,Cancelled
POL-46547,Motor,West,653895.01,2251.35,2022-03-24,2023-03-24,511.95,Active
POL-46548,Property,North,11057235.21,1889.14,2022-06-07,2023-06-07,817.77,Active
POL-46549,Motor,South,898692.33,1185.52,2022-04-05,2023-04-05,308.56,Active
POL-46550,Property,Central,13384561.84,3466.55,2022-03-31,2023-03-31,854.77,Active
POL-46551,Property,South,10254755.98,1401.77,2022-05-25,2023-05-25,556.87,Active
POL-46552,Motor,East,1349621.07,2565.51,2022-01-23,2023-01-23,161.66,Active
POL-46553,Motor,North,702420.89,2778.48,2022-11-21,2023-11-21,2473.99,Active
POL-46554,Motor,North,732383.55,787.38,2022-02-19,2023-02-19,107.86,Active
POL-46555,Motor,South,523122.55,3319.32,2023-03-09,2024-03-08,2710.02,Active
